operator_id,player_id,first_name,last_name_01,last_name_02,sex,birthdate,document_type_id,identification_document,email,login,pseudonym,resident,address,country,telephone,activation_date,fiscal_region,payment_method_id,cnj_status,deposit_limit_day,deposit_limit_month,deposit_limit_year,vsvdi_status,vsvdi_date,vdocumental_status,vdocumental_date
2,318,Adriana,Guzman,Alcalá,F,1978-07-17,DL,4739902313659798214,armengolluis-miguel@cantero.com,armengolluis-miguel@cantero.com,armengolluis-miguel,S,"Glorieta Jorge Pedro 435 Puerta 1 
Córdoba, 77123",Spain,+34698161366,2011-01-16,20,8,PV,600,3000,1500,S,2011-01-31,N,2011-01-24
2,319,اميرمحمد,عقیلی,قاضی,M,1983-12-27,DL,4771274548192236155,ly08@krkhnjt.org,ly08@krkhnjt.org,ly08,N,"2833 حسنا دره
جنوب پرهام, قم 7223","Iran, Islamic Republic of",09149265571,2013-01-25,09,14,SC,1500,600,3000,N,2013-02-16,S,2013-02-18
2,320,Jose Antonio,Estévez,Sainz,F,1989-06-30,ID,30309388541426,raulnunez@camacho-tamayo.com,raulnunez@camacho-tamayo.com,raulnunez,S,"Pasadizo de Julio Camps 28
Guadalajara, 84811",Spain,+34269326953,2010-01-29,06,10,SC,-1,-1,1500,S,2010-02-10,S,2010-02-16
2,321,Manuela,Diéguez,Arrieta,M,1981-10-12,SS,36798529162924,encarnaciontorre@yahoo.com,encarnaciontorre@yahoo.com,encarnaciontorre,S,"Paseo de Carla Escolano 75
León, 00737",Spain,+34380945744,2011-03-21,20,5,C,1500,1500,600,S,2011-04-13,S,2011-04-01
2,322,Patricia,Escrivá,Puga,M,1986-07-23,PA,38342477210381,ikerparedes@yahoo.com,ikerparedes@yahoo.com,ikerparedes,S,"Pasaje de Emilio Albero 2 Apt. 25 
León, 61660",Spain,+34584506948,2015-03-16,03,15,PR,1500,1500,600,N,2015-04-04,S,2015-03-30
2,323,Nuria,Colom,Cabañas,F,1975-03-08,SS,4681819149447,elena41@yahoo.com,elena41@yahoo.com,elena41,S,"Glorieta Sebastian Zurita 9
Salamanca, 35995",Spain,+34011230876,2014-01-09,15,9,PR,600,3000,600,N,2014-01-27,N,2014-01-10
2,324,Patricia,Belda,Santos,M,1989-01-16,ID,38772148324114,rayaelisa@yahoo.com,rayaelisa@yahoo.com,rayaelisa,S,"Cañada de Miguel Pina 82
Melilla, 82931",Spain,+34289860919,2016-09-26,04,20,PV,3000,1500,-1,S,2016-10-05,N,2016-10-18
2,325,Alfonso,Teruel,Bartolomé,F,1982-08-10,PA,6524195514739186,nerea00@gmail.com,nerea00@gmail.com,nerea00,S,"Vial Margarita Pagès 14
Málaga, 46055",Spain,+34762647726,2015-04-24,22,99,AC,3000,1500,3000,S,2015-05-05,S,2015-04-27
2,326,Cristina,Saavedra,Palau,M,1973-10-17,SS,213131314329067,pinoljulio@garay-barriga.com,pinoljulio@garay-barriga.com,pinoljulio,S,"Urbanización de Domingo Mesa 11
León, 37667",Spain,+34137846043,2019-01-20,20,3,PV,-1,-1,3000,N,2019-02-05,N,2019-01-29
2,327,Jose,Córdoba,Goñi,M,1996-08-21,SS,4332610090639031901,francisca63@hotmail.com,francisca63@hotmail.com,francisca63,S,"Paseo de Luisa Bejarano 75 Apt. 93 
Toledo, 79494",Spain,+34508483696,2017-06-30,09,6,PR,600,600,600,N,2017-07-01,N,2017-07-18
2,328,Pedro,Huguet,Cuéllar,F,1971-12-06,ID,343936337474291,mohamed98@gmail.com,mohamed98@gmail.com,mohamed98,S,"Ronda Asunción Águila 317
Guipúzcoa, 09273",Spain,+34536292851,2018-06-21,15,12,A,600,-1,1500,S,2018-07-08,N,2018-07-06
2,329,Pedro,Navarrete,Alcázar,F,1989-09-23,PA,346667794828631,jose-ramonalbero@yahoo.com,jose-ramonalbero@yahoo.com,jose-ramonalbero,S,"Glorieta Hector Ramos 3
Vizcaya, 29614",Spain,+34242286823,2013-11-19,07,99,AC,600,3000,3000,N,2013-11-20,N,2013-11-20
2,330,Alice,Ferreira,Gomez,M,1988-03-06,DL,3521880444388770,pcharpentier@gmail.com,pcharpentier@gmail.com,pcharpentier,N,"80, avenue de Lesage
30123 Valentinboeuf",France,0130499812,2012-11-14,16,99,AC,1500,1500,3000,N,2012-12-13,S,2012-12-02
2,331,Noelia,Godoy,Tudela,M,1976-01-01,SS,3551760811352133,torralbamarcos@marquez-galvan.com,torralbamarcos@marquez-galvan.com,torralbamarcos,S,"Plaza Inmaculada Padilla 8 Puerta 0 
Palencia, 64367",Spain,+34345815515,2015-02-21,07,12,S,1500,600,3000,N,2015-03-12,N,2015-02-22
2,332,Roberto,Gimeno,Villanueva,F,1985-09-14,ID,180039230084915,uojeda@abad-ibarra.com,uojeda@abad-ibarra.com,uojeda,S,"Calle Aurora Galindo 13
Albacete, 46601",Spain,+34164440784,2016-12-19,19,14,O,3000,3000,3000,N,2017-01-03,N,2017-01-02
2,333,Cesar,Llabrés,Alvarado,M,1975-08-16,DL,5518741975991483,pererajose-carlos@gmail.com,pererajose-carlos@gmail.com,pererajose-carlos,S,"Alameda de Jose Manuel Leiva 35 Apt. 28 
Guipúzcoa, 22086",Spain,+34010758856,2014-02-25,08,3,AE,3000,3000,-1,S,2014-03-13,S,2014-02-28
2,334,Alejandra,Parra,Cisneros,M,1988-05-12,ID,6011429330985479,olgamachado@hotmail.com,olgamachado@hotmail.com,olgamachado,S,"Pasadizo María Cerdá 92
Baleares, 87740",Spain,+34800994117,2012-09-27,15,16,PR,3000,-1,-1,N,2012-10-11,N,2012-10-04
2,335,Noelia,Tamarit,Gargallo,M,1996-07-11,OT,30193542360240,lumbrerassara@yahoo.com,lumbrerassara@yahoo.com,lumbrerassara,S,"C. Mar Almagro 51 Puerta 5 
Badajoz, 86662",Spain,+34279601264,2012-04-29,11,20,SC,-1,-1,1500,N,2012-05-22,S,2012-05-05
2,336,Rodrigo,Alcántara,Cánovas,M,1970-09-12,PA,4006003434274825,soledad32@escolano.net,soledad32@escolano.net,soledad32,S,"C. Vicenta Novoa 9
Ávila, 63397",Spain,+34498611755,2018-09-23,07,99,AC,1500,3000,3000,S,2018-10-23,N,2018-10-15
2,337,Victor Manuel,Cortina,Pereira,F,1981-01-22,PA,4322683155695,tgimenez@yahoo.com,tgimenez@yahoo.com,tgimenez,S,"Pasadizo de Catalina Escolano 70 Piso 0 
Barcelona, 11246",Spain,+34614695251,2015-04-06,07,3,SC,-1,600,1500,S,2015-05-02,S,2015-04-19
2,338,Lidia,Cerdá,Alvarado,F,1977-09-28,ID,213160224431812,vinasfelix@yahoo.com,vinasfelix@yahoo.com,vinasfelix,S,"Vial de David Fuertes 6
Asturias, 31277",Spain,+34082106971,2018-05-24,03,3,PV,600,-1,-1,N,2018-06-05,N,2018-06-07
2,339,Vicente,Pomares,Cortes,M,1978-01-08,DL,30184371417441,purificaciongoicoechea@calzada-camara.com,purificaciongoicoechea@calzada-camara.com,purificaciongoicoechea,S,"Urbanización Agustín Sarabia 47
Ourense, 56623",Spain,+34018132954,2017-04-01,03,5,O,600,600,1500,S,2017-04-15,S,2017-04-14
2,340,Elena,Verdejo,Ferrero,M,1999-11-28,SS,4332329152083980,apont@oliver-jimenez.com,apont@oliver-jimenez.com,apont,S,"Ronda Francisca Planas 73
Valencia, 04686",Spain,+34005568171,2017-10-16,11,15,O,-1,600,1500,N,2017-10-27,S,2017-11-12
2,341,Emilia,Catalán,Toro,M,1973-08-08,ID,5537048808706709,cgalvez@gmail.com,cgalvez@gmail.com,cgalvez,S,"Pasadizo Rafael Valbuena 35 Apt. 69 
Castellón, 74485",Spain,+34191204864,2011-02-14,13,6,S,600,3000,1500,N,2011-03-16,S,2011-02-17
2,342,Daniel,Salgado,Alarcón,M,1973-03-12,OT,4142185211006671,poucristina@badia.biz,poucristina@badia.biz,poucristina,S,"Via de Fernando Quevedo 8
Murcia, 20139",Spain,+34146300224,2018-02-14,05,4,C,1500,600,-1,N,2018-02-19,N,2018-02-20
2,343,Miguel Ángel,Alcántara,Priego,M,1994-01-26,DL,3550661231612786,dominguezeduardo@pereira.com,dominguezeduardo@pereira.com,dominguezeduardo,S,"Vial Francisca Reina 837 Piso 1 
Zaragoza, 32936",Spain,+34789402314,2016-01-05,10,4,PV,600,-1,3000,N,2016-01-23,N,2016-01-28
2,344,Vicenta,Barbero,Benavides,M,1992-12-29,PA,4620564030807384793,alejandro79@alcala.com,alejandro79@alcala.com,alejandro79,S,"Avenida Pablo Mendez 45 Apt. 95 
Santa Cruz de Tenerife, 33551",Spain,+34472340146,2015-06-23,20,18,A,-1,600,600,S,2015-07-13,N,2015-07-20
2,345,Jose Francisco,Gibert,Gelabert,F,1996-08-08,OT,375324303767678,ismaelzapata@trujillo.com,ismaelzapata@trujillo.com,ismaelzapata,S,"Cañada Miguel Dueñas 18 Puerta 3 
Segovia, 93900",Spain,+34636022624,2012-03-26,01,7,AC,-1,3000,600,S,2012-04-21,S,2012-04-19
2,346,Marina,Leal,Crespi,M,1975-03-09,OT,3571364708035699,ikerarnaiz@ribes-galiano.com,ikerarnaiz@ribes-galiano.com,ikerarnaiz,S,"Via de Trinidad Bayona 93 Piso 0 
Valladolid, 22649",Spain,+34858614392,2014-01-15,10,2,S,-1,-1,-1,N,2014-01-22,N,2014-02-06
2,347,Mario,Avilés,Villa,F,1996-09-02,SS,5198043884122418,hugo83@grau-baez.info,hugo83@grau-baez.info,hugo83,S,"Alameda de Jose Manuel Toledo 1 Piso 6 
Ciudad, 98427",Spain,+34066041675,2016-08-23,05,17,AE,1500,3000,1500,S,2016-09-04,N,2016-09-19
2,348,სოფიო,ქევხიშვილი,ოთარაშვილი,M,1984-10-17,SS,3581112774089266,jalagoniaaida@gmail.com,jalagoniaaida@gmail.com,jalagoniaaida,N,"ჩიქობავა არნოლდის ქ. 26, ზესტაფონი",Georgia,+1-392-005-4403,2010-01-20,20,3,C,1500,600,-1,N,2010-02-16,S,2010-02-10
2,349,Belen,Llobet,Cuevas,M,1989-03-18,PA,4313957127007,valentinjose-miguel@royo.com,valentinjose-miguel@royo.com,valentinjose-miguel,S,"Ronda Alejandra Losada 94 Puerta 3 
Segovia, 20625",Spain,+34595093570,2014-11-02,17,4,O,600,-1,600,S,2014-11-11,S,2014-11-17
2,350,Juana,Canet,Ortuño,M,1978-05-12,OT,213167847917614,natalia79@goicoechea-salvador.com,natalia79@goicoechea-salvador.com,natalia79,S,"Ronda de Cristian Casares 240
Huesca, 73625",Spain,+34144994089,2018-11-13,22,99,S,-1,600,3000,S,2018-11-20,N,2018-11-19
2,351,Noelia,Comas,Feijoo,M,1998-01-30,SS,377761824625570,wboada@piquer.net,wboada@piquer.net,wboada,S,"Glorieta Verónica Escobar 72
La Rioja, 41013",Spain,+34348839495,2018-05-12,22,12,A,600,3000,3000,N,2018-06-08,N,2018-05-21
2,352,Blanca,Martorell,Tello,F,1984-11-01,DL,3530355702211484,magusti@hotmail.com,magusti@hotmail.com,magusti,S,"C. de Cristina Amador 221
La Rioja, 38697",Spain,+34713358101,2014-09-06,20,99,A,1500,3000,1500,S,2014-09-27,S,2014-09-18
2,353,Mar,Bernat,Mendez,F,1972-05-22,OT,4705085356190398,salasjorge@montalban-velasco.biz,salasjorge@montalban-velasco.biz,salasjorge,S,"Acceso Alfonso Roura 385
Huelva, 71314",Spain,+34231822409,2012-03-29,22,10,PR,1500,600,600,S,2012-04-13,N,2012-04-27
2,354,Remedios,Talavera,Samper,F,1983-11-20,OT,4121057169666738062,salvador07@arnaiz-camino.com,salvador07@arnaiz-camino.com,salvador07,S,"Ronda de Nieves Moles 74 Puerta 5 
Valladolid, 11835",Spain,+34651387343,2012-04-22,04,2,O,600,1500,3000,N,2012-05-06,N,2012-05-16
2,355,Ricardo,Vaz,Fonseca,M,1972-11-10,ID,4249317861945,alexandra47@reis.pt,alexandra47@reis.pt,alexandra47,N,"R. Nogueira, 90
2340-729 Santa Comba Dão",Portugal,+351925175778,2015-03-12,17,4,AE,3000,600,-1,S,2015-04-05,S,2015-04-09
2,356,Cristian,Santamaria,Echeverría,F,1982-10-11,PA,379188266706015,mesavirginia@gmail.com,mesavirginia@gmail.com,mesavirginia,S,"Alameda Dolores Lara 48
Baleares, 77428",Spain,+34788548537,2010-12-25,19,20,SC,1500,1500,600,N,2011-01-13,N,2011-01-17
2,357,Juan Luis,Salcedo,Amaya,F,1979-08-01,PA,378814346296419,canteropablo@pozuelo.com,canteropablo@pozuelo.com,canteropablo,S,"Via de Paula Company 74 Apt. 48 
Palencia, 35494",Spain,+34150313146,2018-04-12,17,6,AC,1500,1500,1500,S,2018-04-14,N,2018-05-05
2,358,Elisa,Gonçalves,Silveira,F,1983-08-28,PA,340867690379095,lucca60@correia.com,lucca60@correia.com,lucca60,N,"Jardim Pinto, 39
Acaiaca
30655-512 Azevedo / PA",Brazil,(081)0010-4880,2019-06-21,13,14,AE,1500,1500,600,S,2019-07-21,N,2019-06-22
2,359,Paula,Tirado,Pastor,M,1977-04-13,OT,4405879844876244035,mcoloma@tormo.biz,mcoloma@tormo.biz,mcoloma,S,"Cañada Antonio Andrés 330
Palencia, 59583",Spain,+34809499334,2016-09-06,15,1,O,3000,1500,1500,S,2016-09-09,N,2016-09-26
2,360,Gloria,Gual,Gascón,F,1981-04-21,DL,347547831686771,pedreroanna@yahoo.com,pedreroanna@yahoo.com,pedreroanna,S,"Ronda Alba Lozano 89 Piso 9 
Tarragona, 83878",Spain,+34857121682,2014-06-16,14,20,A,1500,3000,600,N,2014-07-04,S,2014-07-10
2,361,Carmen,Carpio,Tovar,M,1983-11-04,ID,343764093534516,emiliobarrera@yahoo.com,emiliobarrera@yahoo.com,emiliobarrera,S,"Via de Pilar Casanovas 37
Las Palmas, 19967",Spain,+34254325647,2011-11-02,09,11,PR,-1,-1,3000,N,2011-11-16,N,2011-11-16
2,362,Natalia,Zabala,Salvador,F,1988-12-11,OT,3548903687735678,garatejose-ignacio@gmail.com,garatejose-ignacio@gmail.com,garatejose-ignacio,S,"Urbanización Beatriz Carretero 296 Apt. 47 
Segovia, 68944",Spain,+34923725538,2013-04-26,21,14,A,600,3000,-1,N,2013-04-28,S,2013-05-17
2,363,Óscar,Angulo,Rodriguez,F,1998-07-13,SS,4593475805739467049,cristinasevilla@hotmail.com,cristinasevilla@hotmail.com,cristinasevilla,S,"Cuesta de Laura Sarmiento 2
Sevilla, 13807",Spain,+34678531476,2010-09-19,21,11,AE,-1,600,-1,S,2010-10-19,N,2010-10-10
2,364,Jose Francisco,Águila,Tirado,M,1971-02-23,ID,3513654993387230,lledosonia@bru.info,lledosonia@bru.info,lledosonia,S,"C. Vicente Hurtado 8
Palencia, 59602",Spain,+34383146291,2018-11-16,21,5,AE,3000,1500,1500,S,2018-12-15,S,2018-12-15
2,365,Nik,Petek,kuhar,M,1996-06-14,OT,6011273732212102,breda37@siol.net,breda37@siol.net,breda37,N,"Planinska cesta 4c
1648 Murska Sobota",Slovenia,031896054,2015-06-19,03,4,SC,-1,1500,1500,S,2015-07-08,N,2015-06-30
2,366,Virginia,Roldan,Pablo,M,1994-09-24,ID,180099661135271,baronalfonso@yahoo.com,baronalfonso@yahoo.com,baronalfonso,S,"Acceso Magdalena Peral 8
Tarragona, 76718",Spain,+34468626202,2011-02-03,10,14,S,3000,-1,3000,S,2011-02-21,N,2011-02-10
2,367,Magdalena,Uría,Salvador,F,1987-07-05,OT,30595322961668,blascomarta@trillo.com,blascomarta@trillo.com,blascomarta,S,"Cañada Salvador Jaume 87
Melilla, 34030",Spain,+34857901380,2013-02-13,17,9,S,-1,-1,600,N,2013-03-12,S,2013-02-17
2,368,Iker,Giralt,Ramos,F,1979-07-01,ID,5491789364118615,gonzalorafael@hotmail.com,gonzalorafael@hotmail.com,gonzalorafael,S,"Glorieta de Gregorio Barberá 8
Ávila, 17191",Spain,+34436490752,2013-04-22,19,10,C,3000,-1,600,S,2013-05-07,N,2013-05-05
2,369,Alexander,Treier,Talts,F,1980-07-07,ID,180023684739554,pajulapavel@ivanov.com,pajulapavel@ivanov.com,pajulapavel,N,"USNS Aus
FPO AE 20779",Estonia,+1-008-152-9192,2019-01-31,15,20,O,-1,-1,600,S,2019-02-22,N,2019-02-26
2,370,Patricia,Coca,Gomila,F,1989-04-28,ID,6011381593890450,noriegagregorio@flores.net,noriegagregorio@flores.net,noriegagregorio,S,"Via de Felix Coca 70
Sevilla, 85660",Spain,+34471665472,2011-07-19,02,5,PR,-1,1500,-1,S,2011-08-02,S,2011-08-13
2,371,Brenda,Patel,Robinson,M,1999-12-22,ID,3558447896829598,timothy62@white.net.au,timothy62@white.net.au,timothy62,N,"26 /
 59 Patricia Right Of Way
Lake Ryan, SA, 0241",Australia,04122460,2011-09-19,22,3,AE,3000,1500,1500,N,2011-10-10,S,2011-10-07
2,372,Vicente,Quesada,Pineda,F,1993-08-20,OT,4382132546043,rociocabezas@ferreras.biz,rociocabezas@ferreras.biz,rociocabezas,S,"Cuesta de Concepción Vendrell 382 Puerta 7 
Alicante, 20313",Spain,+34644513328,2014-08-10,14,13,SC,600,-1,1500,N,2014-08-16,S,2014-09-06
2,373,Esther,Jordán,Blanco,F,1987-09-15,OT,5478797061609999,usolsona@quiros.com,usolsona@quiros.com,usolsona,S,"Rambla de Jorge Ripoll 1 Apt. 43 
Teruel, 06052",Spain,+34883209447,2016-02-01,22,1,C,600,-1,3000,N,2016-02-15,S,2016-02-07
2,374,Alejandra,Bueno,Barrios,M,1979-01-14,ID,3504571573012775,vicente14@pina.com,vicente14@pina.com,vicente14,S,"Acceso Daniel Frías 38
Palencia, 53366",Spain,+34365965515,2012-04-18,15,6,PV,600,-1,3000,N,2012-05-02,N,2012-05-07
2,375,Angela,Fortuny,Barberá,F,1974-09-04,PA,4613103824542867770,catalinavinas@gmail.com,catalinavinas@gmail.com,catalinavinas,S,"Pasaje Raul Villanueva 49
Santa Cruz de Tenerife, 58822",Spain,+34724378793,2018-08-01,09,3,PR,-1,3000,3000,S,2018-08-07,N,2018-08-16
2,376,Esperanza,Mateo,Boix,M,1985-10-06,DL,4627711603692,juan-luislledo@canet-rico.com,juan-luislledo@canet-rico.com,juan-luislledo,S,"Vial de Nuria Muñoz 3
Ourense, 57750",Spain,+34082761578,2016-09-14,09,1,AC,1500,-1,1500,S,2016-09-17,N,2016-10-04
2,377,Enrique,León,Gallart,M,1998-03-12,SS,4399301634112703,agustin24@yahoo.com,agustin24@yahoo.com,agustin24,S,"C. de Juan Francisco Batalla 28
Ceuta, 46765",Spain,+34308540069,2012-04-05,22,6,C,1500,600,-1,S,2012-05-02,N,2012-04-17
2,378,Margarita,Navarrete,Jaume,M,1970-02-07,OT,6011952949132456,yheras@escriva.biz,yheras@escriva.biz,yheras,S,"Callejón Magdalena Vives 3
Guipúzcoa, 35368",Spain,+34561675097,2013-12-06,07,14,AC,600,600,600,S,2013-12-17,S,2013-12-10
2,379,Jesús,Cuesta,Robles,F,1970-11-28,DL,6011662814324035,beatrizpinedo@yahoo.com,beatrizpinedo@yahoo.com,beatrizpinedo,S,"Glorieta de Vicenta Armas 63
Valencia, 96273",Spain,+34715214522,2010-12-28,02,5,A,600,1500,1500,N,2011-01-15,N,2010-12-31
2,380,Clara,Mateu,Frutos,M,1982-03-20,DL,3550060143930974,jfigueras@bernad-dalmau.com,jfigueras@bernad-dalmau.com,jfigueras,S,"Urbanización Teresa Bueno 557 Apt. 59 
Madrid, 27453",Spain,+34158260168,2012-09-29,20,13,C,3000,1500,600,S,2012-10-21,S,2012-10-09
2,381,Marcos,Bello,Luz,M,1987-10-08,ID,30263204153504,fernando73@hotmail.com,fernando73@hotmail.com,fernando73,S,"Pasaje Elisa Lucena 94 Piso 4 
Granada, 65195",Spain,+34051473131,2013-06-03,02,2,PR,1500,600,3000,S,2013-06-09,N,2013-06-04
2,382,Juan Carlos,Vizcaíno,Piquer,M,1993-11-24,OT,4274129384700280,samuel15@fuente.com,samuel15@fuente.com,samuel15,S,"Pasaje de Marta Jimenez 4 Piso 7 
Alicante, 81832",Spain,+34533564675,2015-09-11,12,19,AE,-1,-1,1500,N,2015-10-08,S,2015-10-05
2,383,Ricardo,Sanchez,Bustamante,F,1996-06-13,PA,4929169563224099,auroramenendez@collado-amador.com,auroramenendez@collado-amador.com,auroramenendez,S,"Paseo Laura Ayllón 89 Puerta 3 
Lleida, 37524",Spain,+34512335166,2013-09-26,11,19,AC,1500,-1,1500,N,2013-10-21,N,2013-10-11
2,384,Xavier,Vaquero,Rosales,M,1974-02-25,PA,3533301806672418,paulavalero@hotmail.com,paulavalero@hotmail.com,paulavalero,S,"Pasaje Nieves Beltrán 51
Córdoba, 24350",Spain,+34946475884,2013-11-30,05,15,PV,3000,-1,-1,S,2013-12-16,N,2013-12-24
2,385,Aitor,Martorell,Pérez,M,1970-01-27,OT,4934617549697211,marcosdelgado@hotmail.com,marcosdelgado@hotmail.com,marcosdelgado,S,"Vial de Ricardo Bauzà 7 Apt. 62 
Sevilla, 80494",Spain,+34901063758,2017-03-14,07,13,C,3000,600,1500,N,2017-03-31,N,2017-04-02
2,386,Cristina,Aguirre,Rincón,F,1984-09-22,DL,6011298614884272,juan-antonioexposito@batlle-briones.com,juan-antonioexposito@batlle-briones.com,juan-antonioexposito,S,"Vial Jose Carlos Rosselló 5
Granada, 24576",Spain,+34114844988,2013-08-16,10,10,PV,1500,3000,-1,N,2013-09-15,S,2013-09-03
2,387,Sandro,Martins,Oliveira,M,1997-07-22,ID,4502917917847253,gasparbruna@hotmail.com,gasparbruna@hotmail.com,gasparbruna,N,"Avenida Baptista, 635
5301-478 Abrantes",Portugal,930077822,2010-01-15,08,11,SC,600,600,1500,S,2010-01-16,N,2010-01-30
2,388,Jessica,Wilcox,Martinez,M,1988-01-14,ID,501852422663,hpeterson@bih.net.ba,hpeterson@bih.net.ba,hpeterson,N,"410 Julia Mill
South Matthew, TX 02235",Bosnia and Herzegovina,030903727,2014-06-08,10,20,A,-1,600,-1,S,2014-06-27,S,2014-07-06
2,389,Rafael,Zamorano,Jurado,M,1994-05-09,DL,6011115516346715,alba86@yahoo.com,alba86@yahoo.com,alba86,S,"Via Ivan Monreal 59 Puerta 3 
Navarra, 44891",Spain,+34782810569,2013-06-18,05,99,SC,600,1500,600,S,2013-07-04,N,2013-07-02
2,390,Alfonso,Company,Rovira,F,1984-12-13,ID,5262175535337531,virginia96@yahoo.com,virginia96@yahoo.com,virginia96,S,"Alameda Alicia Esteve 172
León, 52676",Spain,+34406408226,2017-03-09,01,12,PV,-1,1500,-1,S,2017-04-04,N,2017-03-22
2,391,Manuela,Cal,Perelló,M,1994-07-10,DL,6011281822698809,annamenendez@aznar-arranz.com,annamenendez@aznar-arranz.com,annamenendez,N,"Via de Gregorio Olivé 1
Navarra, 48516",Spain,+34159762606,2012-12-07,08,2,O,3000,3000,-1,S,2012-12-25,N,2012-12-18
2,392,Dolores,Leal,Tapia,M,1997-12-09,SS,5216120814568148,jose-antonio93@yahoo.com,jose-antonio93@yahoo.com,jose-antonio93,S,"Calle Miriam Arranz 577 Piso 7 
Málaga, 88568",Spain,+34799728484,2018-10-14,08,7,S,-1,600,3000,S,2018-10-15,S,2018-10-28
2,393,Laura,Cruz,Frías,M,1978-02-13,ID,5357245180679713,merinonicolas@gmail.com,merinonicolas@gmail.com,merinonicolas,S,"Callejón de Consuelo Campoy 12
Ciudad, 08162",Spain,+34320228953,2018-12-05,14,3,PV,600,600,1500,S,2018-12-19,S,2018-12-26
2,394,Javier,Montserrat,Cortes,F,1975-06-05,SS,3515921548321016,juan-antonio26@conde.com,juan-antonio26@conde.com,juan-antonio26,S,"Pasaje Lorenzo Abellán 5 Apt. 11 
Zaragoza, 37409",Spain,+34225433548,2011-08-01,04,9,AC,3000,3000,600,N,2011-08-20,S,2011-08-04
2,395,Nicolás,Niño,Hierro,F,1981-04-01,PA,4809505922989,danielamesa@gmail.com,danielamesa@gmail.com,danielamesa,S,"Glorieta Rafael Villalba 13
Lleida, 18706",Spain,+34324123555,2011-06-11,07,99,AE,600,-1,-1,S,2011-06-12,N,2011-06-22
2,396,Luis Miguel,Montenegro,Domingo,M,1970-06-10,OT,4321595098578019,agustinmacias@yahoo.com,agustinmacias@yahoo.com,agustinmacias,S,"Cuesta de Esperanza Quesada 34
Zamora, 89447",Spain,+34366203975,2011-05-10,15,1,O,600,600,3000,N,2011-06-03,N,2011-05-30
2,397,Aitor,Ferrero,Bauzà,M,1999-07-29,PA,4274003053964640901,casadorosa@gmail.com,casadorosa@gmail.com,casadorosa,S,"Cañada Yolanda Calleja 71
Teruel, 41320",Spain,+34013274008,2018-10-25,20,1,S,600,1500,3000,N,2018-11-19,N,2018-10-31
2,398,Alicia,Gordon,Henderson,F,1971-12-20,DL,3562424815091539,lschultz@nelson.info,lschultz@nelson.info,lschultz,N,"Apt. 387
 4 Schultz Vale
North Shane, SA, 2622",Australia,+61.489.554.939,2016-01-31,08,99,AC,3000,600,-1,S,2016-03-01,N,2016-02-10
2,399,Milagros,Muñoz,Pozo,M,1985-04-21,SS,6558667363882696,barrossandra@varela-borja.com,barrossandra@varela-borja.com,barrossandra,S,"Vial Mireia Alvarez 595
Las Palmas, 06271",Spain,+34461531353,2011-01-07,17,1,AC,3000,-1,3000,S,2011-02-05,N,2011-01-20
2,400,Paula,Vallés,Adán,M,1988-05-18,ID,4667301581077151,miguel-angel77@penas-acevedo.com,miguel-angel77@penas-acevedo.com,miguel-angel77,S,"Acceso de Celia Llano 26
Cáceres, 63559",Spain,+34939506212,2016-03-11,01,7,A,1500,1500,-1,S,2016-03-30,N,2016-03-20
2,401,Carla,Cal,Esteve,M,1972-02-15,PA,4966984648038,lropero@chacon-aliaga.com,lropero@chacon-aliaga.com,lropero,S,"Pasaje de Eduardo Busquets 149
Murcia, 20667",Spain,+34135859525,2013-11-21,20,18,SC,1500,1500,1500,N,2013-12-18,S,2013-12-21
2,402,Charles,Beck,Golden,F,1992-07-16,SS,3534719839921719,teresa95@strong.biz,teresa95@strong.biz,teresa95,N,"7 Ashley Corner
Lake Garymouth, TAS, 0908",Australia,(02)38256910,2011-02-08,01,20,SC,3000,3000,1500,N,2011-03-07,N,2011-02-27
2,403,Asunción,Fernandez,Goicoechea,F,1995-07-01,SS,5334731433192925,gualmercedes@yahoo.com,gualmercedes@yahoo.com,gualmercedes,S,"Pasadizo de Belen Cuadrado 38 Piso 6 
Lleida, 32519",Spain,+34045534694,2011-10-12,21,14,PR,-1,1500,3000,N,2011-11-03,S,2011-11-06
2,404,Իզաբելլա,Ագուջյան,Աժդերհանյան,M,1995-10-15,ID,501869277001,palandowzyananya@last_name.com,palandowzyananya@last_name.com,palandowzyananya,N,"ք. Ճամբարակ, Հին Երևանցու 61, բն. 4",Armenia,(313)60710,2017-02-05,04,15,AE,600,1500,600,S,2017-02-13,N,2017-02-07
2,405,Remedios,Gisbert,Infante,M,1971-06-25,OT,38157565324120,eva07@reguera-zaragoza.com,eva07@reguera-zaragoza.com,eva07,S,"Vial Laura Rivero 99 Apt. 43 
Guipúzcoa, 86176",Spain,+34470849331,2010-03-17,04,5,PR,600,-1,-1,N,2010-04-16,S,2010-04-05
2,406,Catalina,Iñiguez,Nicolau,F,1993-03-31,OT,4204066352293358,franciscazurita@cespedes.com,franciscazurita@cespedes.com,franciscazurita,S,"Glorieta Felix Amaya 50 Apt. 04 
Santa Cruz de Tenerife, 82378",Spain,+34349373518,2017-12-29,07,12,AC,3000,600,3000,N,2018-01-13,N,2018-01-09
